yyyymm,index,D12,E12,BM,TBL,AAA,BAA,LTY,NTIS,Rfree,INFL,LTR,corpr,SVAR,csp,Stockreturn,RET,DP,DY,EP,DFY,DFR
1982-12-01,140.64,6.87,12.64,0.9322147266,0.0794,0.1183,0.1414,0.1095,0.0029900535,0.0067,-0.0040816327,0.0312,0.0108,0.0024902383,-0.0013463488,0.016835,0.014676,1.910329106234258,0.000975730601029845,2.5200313887187114,0.023099999999999996,0.07830000000000001
1983-01-01,145.30,6.8833,12.5667,0.9069443153,0.0786,0.1179,0.1394,0.1113,0.0021947601,0.0069,0.0020491803,-0.0309,-0.0094,0.0032808574,-0.0013635098,0.035293,0.033317,1.8938051881121944,0.0019340818779365332,2.4957574583022315,0.02149999999999999,0.1422
1983-02-01,148.06,6.8967,12.4933,0.8768492387,0.0811,0.1201,0.1395,0.106,0.0003558813,0.0062,0.0010224949,0.0492,0.0428,0.0019116417,-0.0013809871,0.025733,0.018539,1.905310036330441,0.0019448482182464755,2.499459500608905,0.019400000000000014,0.056799999999999996
1983-03-01,152.96,6.91,12.42,0.7800677858,0.0835,0.1173,0.1361,0.1083,0.0059935424,0.0063,0.0,-0.0094,0.0072,0.001571821,-0.0012148534,0.03547,0.032459,1.8974996377795788,0.0019266014491376993,2.4838380765053327,0.018799999999999997,0.1177
1983-04-01,164.42,6.92,12.4767,0.7188876203,0.0821,0.1151,0.1329,0.1051,0.0066268443,0.0071,0.0071501532,0.035,0.0548,0.0014237505,-0.0008706069,0.075719,0.074655,1.8586967696295782,0.0014461318499996434,2.4481439048984126,0.017799999999999996,0.0701
1983-05-01,162.39,6.93,12.5333,0.7345955766,0.0819,0.1146,0.1309,0.1112,0.0104289126,0.0069,0.0060851927,-0.0386,-0.0324,0.001084614,-0.0006398717,-0.005687,-0.0121,1.9415468132018119,0.0014440435722335998,2.534076102149734,0.016299999999999995,0.1498
1983-06-01,168.11,6.94,12.59,0.721382042,0.0879,0.1174,0.1337,0.1119,0.015826551,0.0067,0.0030241935,0.0039,-0.0046,0.0013991486,-0.0008278121,0.03697,0.033719,1.9003317745187132,0.001441961316901219,2.4959328480562557,0.01630000000000001,0.108
1983-07-01,162.56,6.96,12.8267,0.7350611231,0.0908,0.1215,0.1339,0.1198,0.0253802086,0.0074,0.0040201005,-0.0486,-0.0455,0.0022928246,-0.0012450162,-0.031238,-0.032321,1.9714174743463284,0.00287769982761521,2.582766935878618,0.012399999999999994,0.1684
1983-08-01,164.40,6.98,13.0633,0.7248223918,0.0934,0.1251,0.1364,0.121,0.0194746307,0.0076,0.003003003,0.002,0.0051,0.0013690453,-0.0013006754,0.015864,0.009484,1.9271849167742812,0.0028694424279529507,2.55394277186883,0.011300000000000004,0.119
1983-09-01,166.07,7.0,13.3,0.714847583,0.09,0.1237,0.1355,0.1157,0.0231783929,0.0076,0.00499002,0.0505,0.0392,0.0010572931,-0.0018284324,0.014105,0.010838,1.9318051490553132,0.002861232281031967,2.5736590352277084,0.011800000000000005,0.0652
1983-10-01,163.55,7.03,13.5433,0.7194743715,0.0864,0.1225,0.1346,0.1188,0.024744376,0.0076,0.002979146,-0.0132,-0.0025,0.0011153555,-0.0017022483,-0.013108,-0.014695,1.9632947058225734,0.004276556767260242,2.6189999600929563,0.0121,0.132
1983-11-01,166.40,7.06,13.7867,0.6908198931,0.0876,0.1241,0.1361,0.1176,0.0266368271,0.007,0.001980198,0.0183,0.0142,0.0008363031,-0.0015962358,0.023846,0.017363,1.9305990515051505,0.004258345682577103,2.5998583593241125,0.011999999999999997,0.0993
1983-12-01,164.93,7.09,14.03,0.7003591178,0.09,0.1257,0.1375,0.1197,0.027056897,0.0073,0.0009881423,-0.0059,-0.0033,0.0005281144,-0.0016937271,-0.005749,-0.008699,1.964434340544036,0.004240289038885514,2.6469468941143695,0.011800000000000005,0.1256
1984-01-01,163.41,7.12,14.44,0.7221976437,0.089,0.122,0.1365,0.118,0.0307360053,0.0076,0.005923001,0.0244,0.027,0.0007946061,-0.0020953326,-0.003898,-0.005657,1.9668057254238844,0.004222384879848384,2.67390013346468,0.014500000000000013,0.09359999999999999
1984-02-01,157.06,7.15,14.85,0.763448031,0.0909,0.1208,0.1359,0.1217,0.0267017483,0.0071,0.0049067713,-0.0178,-0.0172,0.0020194765,-0.0019284684,-0.034034,-0.039505,2.0011463567059162,0.0042046312820318565,2.7320338652487086,0.015099999999999988,0.1395
1984-03-01,159.18,7.18,15.26,0.7624754269,0.0952,0.1257,0.1399,0.1253,0.0241049363,0.0073,0.001953125,-0.0156,-0.0235,0.0013545875,-0.0020079516,0.017295,0.013714,1.9540043830601328,0.004187026354216528,2.707940025856311,0.01419999999999999,0.1409
1984-04-01,160.05,7.2233,15.5733,0.7586589793,0.0969,0.1281,0.1431,0.1284,0.0226819545,0.0081,0.0048732943,-0.0105,-0.0073,0.0010355282,-0.0019147215,0.006781,0.005229,1.9705309121948449,0.0060125291347119525,2.738776909438612,0.015000000000000013,0.1389
1984-05-01,150.55,7.2667,15.8867,0.803910033,0.0983,0.1328,0.1474,0.1381,0.0215141284,0.0078,0.0029097963,-0.0516,-0.0483,0.0009330503,-0.0017415154,-0.053131,-0.059544,2.036433268272376,0.005990356077531178,2.818613281195837,0.014600000000000002,0.1897
1984-06-01,153.18,7.31,16.2,0.7843518191,0.0987,0.1355,0.1505,0.1374,0.0013040651,0.0075,0.002901354,0.015,0.0199,0.0016757627,-0.0018792426,0.022937,0.018709,1.9663062737616872,0.005941005489311202,2.762074242238338,0.014999999999999986,0.1224
1984-07-01,150.66,7.3333,16.32,0.7963919375,0.1012,0.1344,0.1515,0.1293,-0.0018621419,0.0082,0.0038572806,0.0693,0.0586,0.0008656576,-0.0013404002,-0.013765,-0.015641,2.0061906192253303,0.0031823454636430437,2.8061563495359607,0.017100000000000004,0.06
1984-08-01,166.68,7.3567,16.44,0.7254283801,0.1047,0.1287,0.1463,0.127,-0.0031008335,0.0083,0.0038424592,0.0266,0.0307,0.0031268328,-0.0014445113,0.112438,0.105753,1.8831734626278778,0.0031858434025475724,2.687279389628034,0.017600000000000005,0.1004
1984-09-01,166.10,7.38,16.56,0.7360509153,0.1037,0.1266,0.1435,0.1235,-0.0094925469,0.0086,0.004784689,0.0342,0.0314,0.0009432267,-0.0014075399,-6.4e-05,-0.003292,1.9988376386123812,0.0031621759845033015,2.8070541489571137,0.0169,0.08929999999999999
1984-10-01,166.09,7.43,16.5867,0.7356424655,0.0974,0.1263,0.1394,0.1173,-0.0135284804,0.01,0.0028571429,0.0561,0.0572,0.0012918483,-0.0018743573,0.003331,0.000216,2.0021948587296676,0.006752220117286711,2.805270169407097,0.0131,0.061200000000000004
1984-11-01,163.58,7.48,16.6133,0.7470519959,0.0861,0.1229,0.1348,0.1169,-0.0218772065,0.0073,0.0,0.0118,0.0212,0.0010202895,-0.001626786,-0.009841,-0.01495,2.022073791986386,0.006706933256718006,2.8200445793885294,0.011900000000000008,0.1051
1984-12-01,167.24,7.53,16.64,0.7330983765,0.0806,0.1213,0.134,0.117,-0.0271967866,0.0064,0.0,0.0091,0.0128,0.0011901054,-0.0011276635,0.025556,0.021843,1.9933390418118022,0.0066622498254163,2.786253435393063,0.012700000000000003,0.10790000000000001
1985-01-01,179.63,7.5733,16.5567,0.6902554458,0.0776,0.1208,0.1326,0.1127,-0.0299050052,0.0065,0.0018993352,0.0364,0.0325,0.0016358207,-0.0015489468,0.076868,0.074737,1.947760903766704,0.0057338619549018865,2.7299228537368214,0.011799999999999991,0.07629999999999999
1985-02-01,181.19,7.6167,16.4733,0.6917391609,0.0827,0.1213,0.1323,0.1209,-0.0245189175,0.0058,0.0047393365,-0.0493,-0.0373,0.0007452963,-0.0015429552,0.014166,0.008886,2.0161772050301425,0.005714301263438415,2.7875748884180287,0.010999999999999996,0.1702
1985-03-01,180.66,7.66,16.39,0.7236457791,0.0852,0.1256,0.1369,0.1181,-0.0248157693,0.0062,0.0037735849,0.0307,0.0179,0.0008022855,-0.0018750597,-0.000636,-0.00398,2.0366479837525002,0.005668778722357715,2.7973073927557386,0.011300000000000004,0.08739999999999999
1985-04-01,179.83,7.6867,16.13,0.7286615901,0.0795,0.1223,0.1351,0.1162,-0.022411793,0.0072,0.0046992481,0.0242,0.0296,0.0004598802,-0.0020781902,-0.003704,-0.005413,2.0431955626768437,0.003479578924343585,2.7843848921371173,0.012799999999999992,0.092
1985-05-01,189.55,7.7133,15.87,0.6968929839,0.0748,0.1172,0.1315,0.1062,-0.0254809306,0.0066,0.0037418148,0.0896,0.082,0.0008338603,-0.0021886417,0.06274,0.056847,1.9802061115669074,0.003454548890063691,2.7016905345383178,0.014300000000000007,0.016600000000000004
1985-06-01,191.85,7.74,15.61,0.6864301439,0.0695,0.1094,0.124,0.1055,-0.0266075139,0.0055,0.0027958993,0.0142,0.0083,0.0007415203,-0.0021959653,0.016065,0.012925,2.0303366876016358,0.003455576034728569,2.7318467345273403,0.014600000000000002,0.09129999999999999
1985-07-01,190.92,7.7733,15.4833,0.6803220899,0.0708,0.1097,0.1243,0.1091,-0.024638663,0.0062,0.0018587361,-0.018,-0.0121,0.0007186299,-0.0021281896,-0.003321,-0.005235,2.054015784640322,0.004293097038686078,2.743083023736891,0.014599999999999988,0.1271
1985-08-01,188.63,7.8067,15.3567,0.687176258,0.0714,0.1105,0.125,0.1068,-0.0242274732,0.0055,0.0018552876,0.0259,0.026,0.0006296953,-0.0022594762,-0.006473,-0.011871,2.061455339347171,0.004287554706848606,2.7380248608873017,0.014499999999999999,0.0809
1985-09-01,182.08,7.84,15.23,0.6899588298,0.071,0.1107,0.1248,0.1082,-0.0312943542,0.006,0.0027777778,-0.0021,0.0071,0.0008658431,-0.0021212744,-0.033248,-0.036197,2.092486834362316,0.004256495015145578,2.75651516690707,0.014099999999999988,0.11030000000000001
1985-10-01,189.82,7.86,15.0233,0.6670256347,0.0716,0.1102,0.1236,0.1051,-0.0270693422,0.0065,0.0036934441,0.0338,0.0329,0.000911764,-0.001917188,0.045079,0.042653,2.0167076064411154,0.002547772078798971,2.664523329261185,0.013399999999999995,0.0713
1985-11-01,202.17,7.88,14.8167,0.622703158,0.0724,0.1055,0.1199,0.1011,-0.027715873,0.0061,0.0027598896,0.0401,0.037,0.0009430684,-0.0018144765,0.071887,0.06663,1.992440903869788,0.0025412974286727064,2.6238679230080586,0.01440000000000001,0.061
1985-12-01,211.28,7.9,14.61,0.5926926882,0.071,0.1016,0.1158,0.0956,-0.0194650815,0.0065,0.0027522936,0.0541,0.0469,0.0012300755,-0.001721356,0.048156,0.045156,2.018706759472976,0.002534855603188113,2.6335502257626078,0.014200000000000004,0.0415
1986-01-01,211.78,7.94,14.58,0.5835173999,0.0707,0.1005,0.1144,0.0958,-0.0191717774,0.0056,0.0027447392,-0.0025,0.0045,0.0019201584,-0.0018472645,0.004706,0.002962,2.0672072752590442,0.005050515786068299,2.674944726580512,0.013899999999999996,0.0983
1986-02-01,226.92,7.98,14.55,0.5363767217,0.0706,0.0967,0.1111,0.0841,-0.0179142569,0.0053,-0.0027372263,0.1145,0.0752,0.0010892902,-0.0019917179,0.076525,0.071556,2.000413411461717,0.005025136202672975,2.6010659936175013,0.01440000000000001,-0.03040000000000001
1986-03-01,238.90,8.02,14.52,0.5196276277,0.0656,0.09,0.105,0.0766,-0.0164196221,0.006,-0.0045745654,0.077,0.0256,0.0013737344,-0.0019183155,0.055832,0.05332,2.026106421878423,0.005000010416705614,2.61969500939665,0.015,-0.0003999999999999976
1986-04-01,235.52,8.0467,14.5833,0.5297144587,0.0606,0.0879,0.1019,0.0782,-0.0245847833,0.0052,-0.0018382353,-0.008,0.0016,0.0024589457,-0.0022293278,-0.013348,-0.015054,2.098610069494767,0.003323647616344072,2.693225038418616,0.013999999999999999,0.0862
1986-05-01,247.35,8.0733,14.6467,0.5035407708,0.0615,0.0909,0.1029,0.0848,-0.0218719553,0.0049,0.0027624309,-0.0505,-0.0164,0.0013699311,-0.0022166983,0.055326,0.050804,2.0332363206291553,0.0033002511343882546,2.628889054116443,0.01200000000000001,0.1353
1986-06-01,250.84,8.1,14.71,0.4992814574,0.0621,0.0913,0.1034,0.079,-0.0122932373,0.0052,0.0055096419,0.0613,0.0218,0.0015965185,-0.002562187,0.015744,0.01331,2.076120061678393,0.0033017410492379717,2.672783534613346,0.0121,0.0177
1986-07-01,236.12,8.1433,14.7567,0.5323014009,0.0583,0.0888,0.1016,0.0809,-0.0112860333,0.0052,0.0,-0.0108,0.0031,0.0024158243,-0.0023567229,-0.057541,-0.059378,2.154736503265286,0.0053314415868928045,2.749238216939438,0.012799999999999992,0.0917
1986-08-01,252.93,8.1867,14.8033,0.497803344,0.0553,0.0872,0.1018,0.0763,-0.0096769523,0.0046,0.001826484,0.0499,0.0275,0.0012605846,-0.0026330017,0.074417,0.070076,2.0280938862637807,0.0053153829984946555,2.6204331288882634,0.014600000000000002,0.026400000000000007
1986-09-01,231.32,8.23,14.85,0.5346292671,0.0521,0.0889,0.102,0.0827,-0.0051386604,0.0045,0.0045578851,-0.05,-0.0114,0.004207383,-0.00237943,-0.083243,-0.085664,2.1910290146889784,0.005275128425197728,2.7812428652487085,0.013099999999999987,0.13269999999999998
1986-10-01,243.98,8.2467,14.7267,0.5032458023,0.0518,0.0886,0.1024,0.0803,-0.0080245039,0.0046,0.000907441,0.0289,0.0189,0.0009905938,-0.0022567755,0.056538,0.053813,2.05327512032525,0.002027105636271731,2.633124172788932,0.013800000000000007,0.0514
1986-11-01,249.22,8.2633,14.6033,0.4936710845,0.0535,0.0868,0.1007,0.0779,-0.0021244383,0.0039,0.0009066183,0.0267,0.0233,0.0017308565,-0.0024090172,0.024876,0.019717,2.0869480234862223,0.0020109031609720773,2.6563715305712075,0.013899999999999996,0.051199999999999996
1986-12-01,242.17,8.28,14.48,0.4984308658,0.0553,0.0849,0.0997,0.0789,-0.0113759993,0.0049,0.0009057971,-0.0018,0.0117,0.0012623423,-0.0022403247,-0.027513,-0.030174,2.141355968397168,0.002018944910946008,2.7002813869575704,0.014799999999999994,0.0807
1987-01-01,274.08,8.3,14.6867,0.4378973513,0.0543,0.0836,0.0972,0.0778,-0.0058406587,0.0042,0.0063348416,0.0161,0.0216,0.0024782274,-0.0020474996,0.135183,0.133724,1.9810725148025523,0.0024125464053841306,2.5517593223358315,0.013600000000000001,0.06169999999999999
1987-02-01,284.20,8.32,14.8933,0.4249119825,0.0559,0.0838,0.0965,0.0763,-0.0045059361,0.0043,0.0035971223,0.0202,0.0058,0.0014122466,-0.0020419471,0.041778,0.037845,2.0768842548331174,0.0024067400305649578,2.6591334473925166,0.012700000000000003,0.05610000000000001
1987-03-01,291.70,8.34,15.1,0.4280402137,0.0559,0.0836,0.0961,0.0795,-0.0022174302,0.0047,0.0044802867,-0.0223,-0.0087,0.0019710953,-0.0020372883,0.026336,0.023832,2.0947272163706554,0.0024009615375382154,2.6883587438208787,0.012500000000000011,0.1018
1987-04-01,288.36,8.4,14.8733,0.4314718592,0.0564,0.0885,0.1004,0.0859,0.0044930045,0.0044,0.005352364,-0.0473,-0.0502,0.0041939063,-0.0017254676,-0.009045,-0.011093,2.137276705849268,0.007168489478612372,2.708612659186298,0.011900000000000008,0.1332
1987-05-01,290.10,8.46,14.6467,0.4304908862,0.0566,0.0933,0.1051,0.088,0.0069409582,0.0038,0.0035492458,-0.0105,-0.0052,0.0024892339,-0.001669804,0.009128,0.005199,2.126221173618132,0.0071174677688641275,2.675087054116443,0.011800000000000005,0.09849999999999999
1987-06-01,304.00,8.52,14.42,0.4078923974,0.0567,0.0932,0.1052,0.0877,0.0052024616,0.0048,0.0035366932,0.0098,0.0155,0.0010704212,-0.0017502493,0.05014,0.047654,2.0922763408412246,0.007067167223092419,2.618476131856803,0.011999999999999997,0.0779
1987-07-01,318.66,8.5667,14.9,0.3835432162,0.0569,0.0942,0.1061,0.0907,0.0018821969,0.0046,0.0026431718,-0.0178,-0.0119,0.00081816,-0.0016543335,0.049843,0.047883,2.098039594276078,0.005466253434853741,2.651518212951413,0.011899999999999994,0.1085
1987-08-01,329.80,8.6133,15.38,0.37045382,0.0604,0.0967,0.108,0.0936,0.0019974361,0.0047,0.0052724077,-0.0165,-0.0075,0.0017761286,-0.001639377,0.039108,0.035441,2.1141995202697625,0.005424925993684493,2.693959964077498,0.011300000000000004,0.1101
1987-09-01,321.83,8.66,15.86,0.3799667216,0.064,0.1018,0.1131,0.0992,0.0063503319,0.0045,0.0052447552,-0.0369,-0.0422,0.0025348306,-0.002827205,-0.02194,-0.024079,2.1806547225743436,0.005407202304581027,2.7857402162067015,0.011300000000000004,0.1361
1987-10-01,251.79,8.71,16.4067,0.4948508425,0.0613,0.1052,0.1162,0.0926,0.0104777401,0.006,0.0026086957,0.0623,0.0507,0.0709451379,-0.0029006428,-0.215795,-0.217944,2.3802667908644115,0.005757068290067835,3.0134847879871693,0.010999999999999996,0.0303
1987-11-01,230.30,8.76,16.9533,0.538027324,0.0569,0.1001,0.1123,0.0931,0.0098984399,0.0035,0.0008673027,0.0037,0.0125,0.0067854547,-0.0027874932,-0.081874,-0.086541,2.2520699049483,0.005724114083888399,2.912336505142256,0.012200000000000003,0.08940000000000001
1987-12-01,247.08,8.81,17.5,0.5088120155,0.0577,0.1011,0.1129,0.092,0.013274756,0.0039,0.0,0.0165,0.0212,0.0068521879,-0.0027006902,0.073922,0.071025,2.101965439948088,0.005691534999788139,2.7882788809294685,0.011800000000000005,0.0755
1988-01-01,257.07,8.8567,17.8633,0.5037738354,0.0581,0.0988,0.1107,0.0852,0.0084227445,0.0029,0.0025996534,0.0666,0.0517,0.009157508,-0.0024314059,0.042712,0.041086,2.1384622347397366,0.005286794791648397,2.8400363288171286,0.011900000000000008,0.01859999999999999
1988-02-01,267.82,8.9033,18.2267,0.4761973721,0.0566,0.094,0.1062,0.0854,0.0087922636,0.0046,0.0025929127,0.0052,0.0138,0.0019673463,-0.0024640666,0.047445,0.040574,2.1389769945306147,0.005247759790878437,2.855442552008205,0.012200000000000003,0.08020000000000001
1988-03-01,258.89,8.95,18.59,0.5075299538,0.057,0.0939,0.1057,0.0901,0.0060800302,0.0044,0.0043103448,-0.0307,-0.0188,0.0016591988,-0.0025722006,-0.030847,-0.033368,2.222500532286764,0.005231537756149152,2.953470801733353,0.011800000000000005,0.1208
1988-04-01,261.33,9.0433,19.6167,0.4964744899,0.0591,0.0967,0.109,0.0929,0.0050636719,0.0046,0.0051502146,-0.016,-0.0149,0.0034595611,-0.0028162559,0.010516,0.008773,2.191508152039432,0.010370619752667842,2.9658652442720768,0.012300000000000005,0.1089
1988-05-01,262.16,9.1367,20.6433,0.4967702548,0.0626,0.099,0.1104,0.0952,0.0013473054,0.0051,0.0034158839,-0.0102,-0.0057,0.0025557732,-0.002696618,0.008012,0.002882,2.2042872699434684,0.010275117904036346,3.0193788115542524,0.011399999999999993,0.10540000000000001
1988-06-01,273.50,9.23,21.67,0.4711188723,0.0646,0.0986,0.11,0.0917,-0.0053979214,0.0049,0.0042553191,0.0368,0.0379,0.0023613077,-0.002646697,0.047676,0.045068,2.174783048514761,0.010159778571292577,3.0282528155482678,0.011400000000000007,0.054900000000000004
1988-07-01,272.02,9.3067,22.0233,0.4739915349,0.0673,0.0996,0.1111,0.0947,-0.0028231284,0.0051,0.0042372881,-0.017,-0.0111,0.0019106187,-0.0028339008,-0.004458,-0.007393,2.235192570881539,0.008275522366778088,3.0965589838263003,0.01150000000000001,0.11170000000000001
1988-08-01,261.52,9.3833,22.3767,0.4966406615,0.0706,0.1011,0.1121,0.095,-0.0062397522,0.0059,0.0042194093,0.0058,0.0054,0.0013903193,-0.0028375883,-0.032488,-0.03729,2.271419513513411,0.008196942631872428,3.1405082389283945,0.01100000000000001,0.0892
1988-09-01,271.91,9.46,22.73,0.4775404537,0.0724,0.0982,0.109,0.0917,-0.0100015137,0.0062,0.0067226891,0.0345,0.0326,0.0011927398,-0.0026083753,0.042739,0.040086,2.204333383063787,0.00814086955037574,3.080946637864452,0.010800000000000004,0.0572
1988-10-01,278.97,9.5567,23.07,0.4695971889,0.0735,0.0951,0.1041,0.0889,-0.0104624725,0.0061,0.0033388982,0.0308,0.0273,0.0016315424,-0.0023128648,0.026891,0.023328,2.2303514791876013,0.010170096123814254,3.111642072185662,0.008999999999999994,0.058100000000000006
1988-11-01,273.70,9.6533,23.41,0.4771791101,0.0776,0.0945,0.1048,0.0923,-0.0077649556,0.0057,0.0008319468,-0.0196,-0.0169,0.0013479967,-0.002435042,-0.014355,-0.01977,2.2816548258047704,0.01005734661716895,3.1675182815028196,0.010300000000000004,0.1119
1988-12-01,277.72,9.75,23.75,0.465283574,0.0807,0.0957,0.1065,0.0918,-0.0214057475,0.0063,0.0016625104,0.011,0.0039,0.0006281109,-0.0022913172,0.018553,0.015184,2.258714285009756,0.009967459204985651,3.1490295304806506,0.010800000000000004,0.08080000000000001
